x,y,z,C,R,G,B
-5.198088232578562,0.545595848240771,-5.198088232578562,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.266715112340648,0.3603299822150294,-5.266715112340648,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.5396095518056425,0.1779484290965524,-5.5396095518056425,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.415942549526783,0.7715622302147948,-5.415942549526783,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.453309551252659,0.5749823714515088,-5.453309551252659,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.12649672931036,0.7558989451750946,-7.12649672931036,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.922971999463314,0.4776247899003707,-6.922971999463314,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.026270933462242,0.229114764019394,-7.026270933462242,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.523697255218633,0.2161461764727746,-6.523697255218633,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.9090691106193125,0.8478946388736389,-5.9090691106193125,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.34449846940828,0.5703749890033794,-5.34449846940828,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.45768777254327,0.1834967488885817,-5.45768777254327,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.259360676463548,0.7570100011264697,-5.259360676463548,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.230398787848365,0.5589366376808733,-5.230398787848365,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.248210611999416,0.3686158661624855,-5.248210611999416,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.501174015395697,0.1878425432688332,-5.501174015395697,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.278674612243624,0.7614826719633924,-5.278674612243624,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.279622358923549,0.5669929218221158,-5.279622358923549,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.326847894684764,0.3763814784703861,-5.326847894684764,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.502566042118724,0.1884669917852907,-5.502566042118724,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.151398971880717,0.7450498584395133,-5.151398971880717,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.152050161422848,0.5543841317378297,-5.152050161422848,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.17010562172834,0.3673015701865293,-5.17010562172834,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.396620490849838,0.1881388225202807,-5.396620490849838,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.482041676442502,0.7952154004945233,-5.482041676442502,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.227179167040745,0.564867968370025,-5.227179167040745,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.29147976927255,0.3783378070183502,-5.29147976927255,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.518094372136903,0.1942057820824407,-5.518094372136903,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.420458778974271,0.7891803562243134,-5.420458778974271,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.452511003196272,0.5918176931175841,-5.452511003196272,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.039939204043409,0.7685663097803739,-7.039939204043409,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.896873743094905,0.4970889183264424,-6.896873743094905,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.306951370568199,0.2607108820109938,-7.306951370568199,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.486284709858337,0.2348302082404672,-6.486284709858337,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.904472736127419,0.8657310009964985,-5.904472736127419,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.334811219785312,0.5859000126845717,-5.334811219785312,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.320687544733698,0.3882469794513418,-5.320687544733698,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.433194934985791,0.1993627103145102,-5.433194934985791,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.251093551922926,0.772271257822514,-5.251093551922926,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.231635134964837,0.5753078853624543,-5.231635134964837,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.260000883820632,0.3856646139043932,-5.260000883820632,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.45864365965573,0.2031585530119637,-5.45864365965573,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.266427128228868,0.7762167184297176,-5.266427128228868,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.28679994274856,0.5841760189836823,-5.28679994274856,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.2997427954521,0.3908104538911275,-5.2997427954521,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.3630642387806775,0.2001637005369451,-5.3630642387806775,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.184702523637081,0.7661130333991695,-5.184702523637081,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.16125775371408,0.5713981649165805,-5.16125775371408,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.180919266377692,0.3840484636310411,-5.180919266377692,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.378038190140629,0.2040124688568945,-5.378038190140629,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.4598052908628585,0.8091004127465998,-5.4598052908628585,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.195635460388849,0.5775908206660699,-5.195635460388849,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.300251283536014,0.3953126944151355,-5.300251283536014,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.530436038771554,0.2116302133447015,-5.530436038771554,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.429850154613408,0.8075670478362598,-5.429850154613408,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.449679190187674,0.6084323892797466,-5.449679190187674,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.039505574380589,0.7903807526342105,-7.039505574380589,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.99959681841955,0.5260835137871697,-6.99959681841955,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.285383769708502,0.2823235706074173,-7.285383769708502,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.513317630542471,0.2558199921343672,-6.513317630542471,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.900806151791048,0.8836944063164757,-5.900806151791048,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.38242307309752,0.6078469345448441,-5.38242307309752,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.360853848478568,0.2131792174699825,-5.360853848478568,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.249685692479591,0.7885258515207489,-5.249685692479591,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.256619373062235,0.5943830136155877,-5.256619373062235,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.233902604179745,0.39989851582517,-5.233902604179745,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.399102594023509,0.2175316995391664,-5.399102594023509,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.2541390782749815,0.7908827835262785,-5.2541390782749815,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.2869694229640665,0.6006186253801026,-5.2869694229640665,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.312475510803435,0.408140251780858,-5.312475510803435,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.269504245436615,0.2128628480914534,-5.269504245436615,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.164529231062199,0.779330059674528,-5.164529231062199,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.172396509191421,0.5887000652871585,-5.172396509191421,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.161773209478421,0.3985559976363724,-5.161773209478421,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.390370652748688,0.2210435408147187,-5.390370652748688,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.402951446529256,0.8176229420116152,-5.402951446529256,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.206741947448709,0.5950025116397769,-5.206741947448709,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.303991187426434,0.4119583713333583,-5.303991187426434,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.513807441282117,0.2279368727119309,-5.513807441282117,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.43030556398262,0.8246710769927127,-5.43030556398262,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.451747323860405,0.6256034114545185,-5.451747323860405,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.095754959287632,0.8187478701199161,-7.095754959287632,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.515478695662247,0.2759274287133942,-6.515478695662247,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.896102403777517,0.901493213249178,-5.896102403777517,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.398323313439927,0.6264215229629606,-5.398323313439927,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.3332891771092745,0.228473335188766,-5.3332891771092745,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.247241628292096,0.8046280039002979,-5.247241628292096,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.264683967855141,0.6116590139832165,-5.264683967855141,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.25853071341341,0.4180112384298183,-5.25853071341341,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.359486147829689,0.2324070125490967,-5.359486147829689,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.243786474732951,0.805784319730586,-5.243786474732951,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.285101826567424,0.616835966845539,-5.285101826567424,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.331131474264161,0.4260296968959943,-5.331131474264161,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.387709521553044,0.2341961427428369,-5.387709521553044,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.1443234792720745,0.792430529991042,-5.1443234792720745,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.170566219640893,0.6045659534089205,-5.170566219640893,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.172485718756098,0.4153505800439719,-5.172485718756098,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.428614426095508,0.2392967307145385,-5.428614426095508,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.26708612660888,0.8135996188570437,-5.26708612660888,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.200923070859995,0.6105079635266527,-5.200923070859995,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.325592909467984,0.4300774342161426,-5.325592909467984,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.530030516898093,0.245604618786553,-5.530030516898093,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.432677820578597,0.8420909833742529,-5.432677820578597,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.452771628364518,0.6426761869806932,-5.452771628364518,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.998333507714335,0.8292711239745489,-6.998333507714335,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.051555080468664,0.316605882270151,-7.051555080468664,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.522537802121752,0.2962758172631296,-6.522537802121752,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.890362445660812,0.9191182443425148,-5.890362445660812,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.36673625992015,0.6394488094123171,-5.36673625992015,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.277188583215628,0.4339363080421823,-5.277188583215628,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.40823064181746,0.2483086868445814,-5.40823064181746,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.244748410622242,0.8207225050039241,-5.244748410622242,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.273682655659946,0.6291082687604125,-5.273682655659946,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.269165057319207,0.4351283472649578,-5.269165057319207,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.351762456703014,0.2485242045402365,-5.351762456703014,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.167245976763672,0.8102577003062503,-5.167245976763672,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.290132127847059,0.6338800090051799,-5.290132127847059,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.328803241463898,0.4423006612833282,-5.328803241463898,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.348009199018671,0.2489111628356107,-5.348009199018671,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.141868432127337,0.8082093730515741,-5.141868432127337,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.159751813111536,0.6193536366579807,-5.159751813111536,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.191114655074524,0.4328793071827881,-5.191114655074524,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.417869359780562,0.2554795103937039,-5.417869359780562,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.237911654099301,0.8255540734659548,-5.237911654099301,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.187124294249363,0.6250271864891302,-5.187124294249363,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.328228408122115,0.4467478011547881,-5.328228408122115,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.497352965473684,0.2610546411305415,-5.497352965473684,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.433024433807001,0.8592216655923002,-5.433024433807001,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.454731931054364,0.6598807948931484,-5.454731931054364,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.14144011307598,0.8684540647970281,-7.14144011307598,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.522589756947874,0.3163333980183145,-6.522589756947874,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.890459883808669,0.9376540732933444,-5.890459883808669,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.362774254432596,0.6556692242228249,-5.362774254432596,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.315859459632277,0.2604132022897959,-5.315859459632277,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.237281742118627,0.8360232889454636,-5.237281742118627,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.338095034726517,0.6534083526210397,-5.338095034726517,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.2777537443659845,0.4521441546635502,-5.2777537443659845,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.340997476550465,0.264448000389713,-5.340997476550465,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.182497549023851,0.8289478401282739,-5.182497549023851,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.280225475806075,0.6491311335784035,-5.280225475806075,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.341367086414227,0.4598477863598338,-5.341367086414227,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.335235373729955,0.2647227804824228,-5.335235373729955,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.136402599548105,0.8235056962738848,-5.136402599548105,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.14591756808594,0.6337139440684143,-5.14591756808594,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.184781619193812,0.4483726533218474,-5.184781619193812,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.326210252128241,0.2675366873730507,-5.326210252128241,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.229434261482148,0.8406681527356444,-5.229434261482148,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.200053640894384,0.6427763730119638,-5.200053640894384,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.312906193742426,0.461881767178305,-5.312906193742426,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.482573473478167,0.277213550163964,-5.482573473478167,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.4539942146176825,0.8796975204079786,-5.4539942146176825,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.43685720470886,0.6746488755419267,-5.43685720470886,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.208135897554457,0.8990145275681064,-7.208135897554457,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.039788341156775,0.6160680254302499,-7.039788341156775,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.459109805808799,0.3331206596576734,-6.459109805808799,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.890498626420024,0.9561991222515576,-5.890498626420024,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.389367461332619,0.6757084988625841,-5.389367461332619,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.245658873169121,0.4637650363968746,-5.245658873169121,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.331955831420215,0.2776017634879943,-5.331955831420215,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.228786495569136,0.851125753078162,-5.228786495569136,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.24793966358078,0.6587208304877901,-5.24793966358078,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.28429868131477,0.4690401884478095,-5.28429868131477,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.33617052774386,0.2806228607194304,-5.33617052774386,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.186833804332093,0.8459696316903135,-5.186833804332093,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.268291282613572,0.6640774320088979,-5.268291282613572,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.353873686662626,0.4774761263863516,-5.353873686662626,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.244526309201475,0.2763541258549622,-5.244526309201475,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.136812318089604,0.839744055287354,-5.136812318089604,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.149901744587948,0.6502499943974206,-5.149901744587948,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.166452290020899,0.4627608712979349,-5.166452290020899,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.286434820997252,0.2818007975230805,-5.286434820997252,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.2297888097197935,0.8571928181220708,-5.2297888097197935,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.15940601044775,0.6538287937255247,-5.15940601044775,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.302513972671001,0.4773736024028093,-5.302513972671001,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.474721448380493,0.2936583641791179,-5.474721448380493,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.442412189690448,0.8949694580836595,-5.442412189690448,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.416965423434776,0.6890620024222522,-5.416965423434776,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.058794358545024,0.9023898402387576,-7.058794358545024,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.006424264587541,0.6348142256938267,-7.006424264587541,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.000985289593151,0.3789300155392106,-7.000985289593151,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.409812001754005,0.5841422842368218,-6.409812001754005,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.43921798562996,0.3519057625971326,-6.43921798562996,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.89832407443937,0.9760514072646737,-5.89832407443937,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.358650050293048,0.6885622514388293,-5.358650050293048,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.204542687339728,0.47622652584248,-5.204542687339728,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.305205021303981,0.2925319489601899,-5.305205021303981,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.226150583359822,0.8671634013794681,-5.226150583359822,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.204322612887923,0.6694705601535891,-5.204322612887923,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.279852018673522,0.4849759962051751,-5.279852018673522,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.327305222970685,0.2965484992827591,-5.327305222970685,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.204915805904481,0.8653202277212877,-5.204915805904481,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.2612722966025816,0.6795969456977806,-5.2612722966025816,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.4429836751340535,0.50225959236817,-5.4429836751340535,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.165777730444299,0.2880995991082337,-5.165777730444299,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.14013022937747,0.856485824106545,-5.14013022937747,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.162757923495009,0.6679712209353353,-5.162757923495009,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.180936962271362,0.4800851904084326,-5.180936962271362,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.307501882762589,0.2992560354595453,-5.307501882762589,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.229105722068263,0.8735629191089677,-5.229105722068263,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.148460058436642,0.6684968902767549,-5.148460058436642,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.31096632956128,0.4945650416661881,-5.31096632956128,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.484754607748629,0.3110747797034638,-5.484754607748629,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.4258695868091245,0.9093543491909444,-5.4258695868091245,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.417790751409724,0.7060641757103134,-5.417790751409724,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.146817060384149,0.9359358900772056,-7.146817060384149,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.916040911012404,0.6480234586959038,-6.916040911012404,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.861687802974921,0.3925071632511885,-6.861687802974921,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.499574491072223,0.3752076920982877,-6.499574491072223,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.895301907535355,0.994142546654358,-5.895301907535355,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.301270252249799,0.6977283847393964,-5.301270252249799,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.23478276793674,0.4951927381273381,-5.23478276793674,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.286372543605906,0.307764019754712,-5.286372543605906,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.223465515633503,0.883192934371985,-5.223465515633503,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.211148701534217,0.686607286359776,-5.211148701534217,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.288279455946051,0.5021159158379157,-5.288279455946051,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.325373108211615,0.3128324695124994,-5.325373108211615,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.206177338652708,0.8819522451205419,-5.206177338652708,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.252225768065417,0.6948174257015358,-5.252225768065417,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.456347102473918,0.5203799551734173,-5.456347102473918,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.290647180396411,0.311348490059338,-5.290647180396411,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.174942243122221,0.878612152842066,-5.174942243122221,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.16564102273176,0.684463939421724,-5.16564102273176,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.178444776079947,0.4958825110898763,-5.178444776079947,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.262653338482628,0.3129271142234687,-5.262653338482628,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.22837157355488,0.8899368314125454,-5.22837157355488,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.16519971699732,0.6867907391786143,-5.16519971699732,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.278613319736637,0.5078919960771586,-5.278613319736637,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.465843727816306,0.3268281557770197,-5.465843727816306,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.4181384158377615,0.9251569923056796,-5.4181384158377615,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.426465737544421,0.7241325005983171,-5.426465737544421,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.190770420229369,0.9641403530954432,-7.190770420229369,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-7.017126706050561,0.6792186432766841,-7.017126706050561,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-6.496410057327435,0.3950257811514603,-6.496410057327435,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.893203804765875,1.0123927038186311,-5.893203804765875,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.3484078764865295,0.7206321994136535,-5.3484078764865295,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.223327699571273,0.5102822186661286,-5.223327699571273,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.355040135481861,0.3282494579659111,-5.355040135481861,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.235473665726308,0.9017533373713328,-5.235473665726308,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.232753847114684,0.7057931080282994,-5.232753847114684,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.287707995068716,0.5184351557777698,-5.287707995068716,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.286498965836851,0.3268266011060244,-5.286498965836851,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.203447227832875,0.8979204442514191,-5.203447227832875,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.249078637445993,0.7107935799323986,-5.249078637445993,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.458705102850597,0.5375092276549408,-5.458705102850597,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.251741165167625,0.3252298192026451,-5.251741165167625,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.175178755856535,0.8949957512950735,-5.175178755856535,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.169462029928074,0.7011150324623691,-5.169462029928074,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.178888927887789,0.5119641304546049,-5.178888927887789,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
-5.245705945167824,0.3280729252085593,-5.245705945167824,3,0.6993660646073653,0.05839570210635325,0.9200160305921359
